HHID,Food consumption (annual) (real),Food consumption (annual) (nominal)
08d96c719133444dbe45fe56ebfc42a8,3477739.5459688227,374400.0
08dd683a73f544ac9598a17b30c9c4c5,4645557.429542176,527800.0
08f9140f161b45608cd853164b7f9c87,12336862.842777617,1349400.0
09008eaad99c4b5a8cad57d7f4de323a,6286141.833038624,618800.0
0907e416903a4a5798d4fe0db0bf10aa,718778.0260172202,80600.0
0909128ffb7a48939259c5ef969b9656,46372.775872078724,5200.0
09137d42f0fb4ba8948c36fa08d9bfa3,1959595.4095356385,192400.0
0916c8594af84c3d8302a783b9c0e17e,4074925.5133376075,422240.0
0919c9bc793e4722941f17cb7677d84c,3001642.7148900502,317200.0
0925dc7d755540d0ba6260e6e6b281e1,3945588.806608019,403000.0
092bbaa346ac4bf290ecabb0074c7b7b,2493315.259671081,275600.0
092ca3c7fc2a45918bd0f6440b0bcc3d,445071.67131836177,46800.0
0935ca457f38488aa3f5632dcec7a527,1214968.589578894,119600.0
0935d373deac414c9af9b554a524223a,0.0,0.0
093a5c075971485fb1c2bb3b2471204c,2972089.7162481714,312520.0
0944909d9c074ad8933dbd02a5a685a1,6938982.205731681,767000.0
094769f81fc74c63819c899f2429889f,3989613.0333785685,413400.0
09556c0c633e4d51b6a4f02aceef4a58,5828131.893149118,642200.0
095939c7c59940189ea0013fab5b0a20,2152816.794438779,219440.0
0959bfccd6004346b30a37e54b677e3f,2332737.843735278,218400.0
095deaefa57a47b4acb3af049109b164,1703902.401924469,184600.0
09634c228e444d3dabbed46f940f9652,3249631.0380509533,331240.0
096d5886d687403a9acb420222fedd59,2573955.051444109,252720.0
0972bb8724d14065a7c8cbb80fc8bc15,3365755.9942414877,319800.0
097b03dbed384a7b8794e7f591a2726f,3977661.836096561,465400.0
0980637f2ade4b088a24e8a4ad01008e,1302498.9368491992,125320.0
0981dc9efdce4d0c984c6b15d34b56bb,2906333.9583835294,330200.0
098ff4b822a74d989fb58db7b113a327,3560573.370546894,374400.0
09934a6ca7b94a41b9ed3221619448d0,1960254.8764513696,195000.0
09990c550f1440cc8e17465dc4b2ed10,1974931.730039795,215800.0
099ee566e8c449cc9c3e1106baf7cd7f,2736320.562616813,269360.0
099fe384bd89478b9ce41466f28f9f6d,6896642.653289929,762320.0
09a22dec603f4d6abeb9c68f691646dd,387403.5629712774,43680.0
09a4e94931a1419cadfdd0793dbf4f1b,1800671.4966098834,184600.0
09aa6f24240b4be58db703a3d93fe1e8,25505.654751680628,2600.0
09aa9c15d78e449ea768d2b546d7630f,1654601.7576098142,169000.0
09adb271d4874218a3de54ef9139637c,6852775.159656156,748800.0
09b2d7ae64434288a75b8d1228880a3b,5428207.991563569,616720.0
09b378759c044d9997810fedd08326d3,496188.7018312423,55640.0
09b3c4f6c90d4a11bae782b23e1e09df,2447859.7886802233,265200.0
09b4709eb55a433898c8f6ce0dca3d9d,2577046.696999198,253240.0
09c0179b73ed4e82b4d5ede6855bb5ad,3302466.6269605635,365040.0
09c2455d0e264590b5c9dfcabe05d482,554659.5735034081,54600.0
09cf64eaec6b4fecaee3848c8c4c7747,1853671.3333445229,182000.0
09cf6b9f6746458aa13e0022e7e4b0c7,1564514.6607261123,158600.0
09d4515509cc4692badf3541dd10ed40,1918966.1120459647,205400.0
09d5057962f8427689ff7eb2debb7d4b,1874115.1997720879,201760.0
09dde116f5554adab04970f312fa1f9e,8115818.754268824,845000.0
09ea0df0e5d94f65ab30cfe22f35074d,4252402.14341622,431080.0
09edcd6737bf401ba017a0564659f3bf,815964.7307503299,85800.0
09edd51c7a4948338721868d996a04fa,1570427.6407545358,171600.0
09f44e2a91e84634b2f040a427e62f8a,173083.42773491848,18200.0
0a02756861754891864c98db93915735,2952827.75204213,301600.0
0a0507b67fb34fbfa3f0b350fad2b7c4,1545169.68280034,151840.0
0a19da7aae624748bd62c8d9b74f01fa,1272099.3613795051,126360.0
0a1c8c8c5d234c8585e2ede8d2c198e1,79859.90871069678,7800.0
0a1d555cf6dc45bebe344d76bc20aad0,2791852.0244027497,300560.0
0a21e2031e8a4d08a532842f7eacd3f6,598374.1358835753,62920.0
0a23b003760147baaccedc159029c952,1858608.433371061,186160.0
0a2a18d1bfa24cbd98ecf2d46d421097,2739635.712152881,309400.0
0a2b48ad52444fdb9843ec468119352c,4849095.850408537,547300.0
0a2ec928568f4d2fa0f150f48c88f5f7,4798409.114909718,491920.0
0a34f05efb8c4d66ab2ecd6910230952,2785445.803615677,304200.0
0a3b39bb67844cf89fff98c0c56b13e2,540371.392433565,54600.0
0a3d65075de74b169b5545861e5b9b9f,4547791.313367178,452400.0
0a3f4433af2e4575ba29b4467767a8d0,1224271.42808067,124800.0
0a4917ef9d024f5ca5d4bef55d103837,23508542.495767917,2480400.0
0a58139b8e6f413bbdda8cd2d195bdca,1785511.5593686556,182000.0
0a5a0e0bc9114bcc86bfd2cd42d0e882,2159317.174529384,238680.0
0a5bf0f538024bf7a09f2426ecdcdda1,2658609.6677682316,307320.0
0a5c9c2e0a3f4e9aa3b974d3ce3aae3f,8713438.81184857,919360.0
0a5d218a2d034188a43b9906db0ee2c5,224924.67578411437,26000.0
0a658104094441b28a5527951e890f83,2140515.706519954,226200.0
0a6b8035e07b4336aff6162bbb671935,9877746.349314226,1063400.0
0a6f797240e7448a9d85cdd8153deffd,2102701.711931598,217880.0
0a83b616558a4bee95a64fc6b460aa08,2661342.414301779,261300.0
0a8b0cb6bb0446e5bb395e92d6ae21a5,5165641.5818142425,530400.0
0a98d2c1272540fdb2704a65ba16693a,8369355.876949738,912600.0
0a994eba1a3f40999ef2611cbd34953c,663147.0235436963,67600.0
0aa47cb24e6443cfaf0eff233629251e,4607429.509651944,470600.0
0aa813bd758345bd99f2eafbd456b936,2026709.96397697,195000.0
0aaa9c0dfc0d4c3b8e9304e1dd5a5d21,3862924.2070008502,379600.0
0aaaa1b3b6844cac84437ec1096be58d,263801.4478942311,28600.0
0aac152c806a42838dda9846113bce0a,4702035.147485527,482040.0
0aae960acacb4b2f9f41e5716719bd17,1673046.7591190443,176800.0
0ab29c89d6e34618bf1fdbd6e878e40a,4415747.069776089,478400.0
0ab62ed6e4864948a093d4253328dd3a,5063069.657832367,512200.0
0ab71f4fea3e48d0afeee55095edf768,1223135.7877631718,135200.0
0ac3de0b6710422c9f075e3480263778,2491848.954801006,247520.0
0ac9fb40f87f427ea3eb6b11b76a4e08,1441505.0192442052,145652.0
0ae14029133344a596a47b9ac17eb7ff,10269636.248796169,1135160.0
0ae1cf5b23474e2691df63959a82fdde,2927934.0762913753,278200.0
0ae1d42b7ae1478192e490421dc289b0,2089793.3988824566,214240.0
0ae42c0fde184256b9bb49759cc687dd,10677916.732139802,1213160.0
0ae45a200e2c41b89620fc59576e95bd,1197898.6306604515,117000.0
0ae666703cf744d28aeb45de529ba99c,640314.5550020392,60840.0
0ae84ab6527e4f029d24e995a7d3b88a,1604749.7542954013,157560.0
0aecbf01dcd940b8bd321ef7934d4bd7,4872507.504791317,478400.0
0af427a5159a4353992620d4f61c7fea,6426653.965300077,678080.0
0afb58b418f14e5b926f3ea05024ec7b,3421129.7517994735,356200.0
0afc7e8b8896451db3edaa78930ff651,3042714.272637656,299000.0
0b0ac83240b7485bab45acbe8992ad31,22270524.99571608,2490800.0
0b0ee19f88724fa7bf413b678e55cb9d,3844599.252034905,436800.0
0b11c7e2497d4c948b10e33c78d67d99,885150.1247889202,96720.0
0b1988729e9b4ceebd605a2eb9e6895e,440541.3707847479,49400.0
0b19b97298be4543956694bfcea0ef98,2469807.2257689033,273000.0
0b22aad2ad2d4acf8739a75e9b0efd88,2282541.3337308383,234000.0
0b257befe2f74775a6506e2588381200,5914616.42487353,670800.0
0b325bbabfd34a97b3cf442a70a94f7c,281878.7251682958,29640.0
0b35ded41eb44863aff564b78b568d70,2857505.577781451,280800.0
0b3ddecf6ee4401cb16d11d567b1970a,4897287.142473034,556400.0
0b3e58acf7874292a7fe240e25773af9,1738012.2962057434,172640.0
0b41928868e34d56a5870fb0bf5fe9ae,1730967.9925764212,176800.0
0b5a986d142640bcb4943a4a89c1343b,7409380.252796136,819000.0
0b67ecf64dac4d78b26a890cd3b6bb64,4679731.948947486,507000.0
0b696c04823f49c9bd153e22bffabec0,1796040.5237253213,176800.0
0b6a41558a064562be0fd38e85190cf3,1618068.1899114165,165880.0
0b6b1e0c6b5244b392f95f98ce4a5cbb,13472040.086827926,1469000.0
0b6cc9a847854b2790356f48460ee66a,1946241.7092128457,219440.0
0b6dc29a74ae4522b29687aedff55501,3857603.6669152393,426400.0
0b79cc2db7f14e3ca24e7a670859a297,4233955.244175263,468000.0
0b7e12a523e44621b0bee9f058c3bb1f,1413443.7348661167,140400.0
0b8707d680534097b86fefa41e683a92,4821782.8887952315,488800.0
0b87df450bf24f7e861b301fd8d95437,1912254.9105546067,188240.0
0b8a4f8e73dd4b11a510536e32e78e40,469797.875280493,49400.0
0b958de4b44a4382a27f184d12d0c26b,2810393.6879286924,263120.0
0b9aa698fece443ca2ff01415d0914b7,7801681.92259971,823160.0
0ba259a38a2a4a4f96485d5a38e7cae4,4029893.450765539,410800.0
0ba4ea73bf1c43cba1c14245a0099813,1019332.5357547122,101400.0
0ba99659414c4d57b750e1ee6adfb314,2482705.2321030763,251680.0
0bb6dbcb58714649bbcdb7caa5860ef8,2330329.676204543,228800.0
0bbdf4b937c84502ae34d01825c4adf6,8133096.268219783,951600.0
0bc2f0bda47a4b5b85ea7296681fc860,3329445.242129075,330720.0
0bc3ee69642f47dab6db0c93f8643b8a,4648432.966958538,527800.0
0bcf2436ed9242f69e329dd552c0d313,2378006.3577329777,228800.0
0bd304747bbe4d6fb2a3a3f4e8c116ac,439738.0508472363,43680.0
0bd565847e434b93ac0a63038b7056f5,7474084.022110715,849160.0
0be0747c8c6b45ab805f47e59f7e7dcf,7919546.375141898,858000.0
0be6123dde804af69cea5f325b7bbcd8,5608299.212214308,582400.0
0beceea9462b42faae07acab392ddc7e,474463.250249562,49400.0
0bf0c9674f944cc2887adbc417073a1b,10596093.577757029,1118000.0
0bf22f12a67e40a9b16cce6b6ccea213,7616051.743402598,833040.0
0bf40235b9c144faaab974ee944a4bd0,4823723.701222792,522600.0
0bf6cfa692754c42a0ff70b8e62729da,2210651.72327229,241800.0
0bf94c1ed8b643ba96c2a4b84dd7c17b,3866228.780975719,379600.0
0bfa71e846bb4a8b8aeb0d60e564bce1,16555748.941433609,1879800.0
0bfdbf9a71dd42809b57efe47c6e6ef3,9051965.850229766,1015040.0
0c0316f712994abaab93f37c91e92cef,4371007.261058448,477360.0
0c089d64dfd34728ad159dce2f75b3c2,1922407.0344088615,197080.0
0c10c6f090334d31959d3624f2384832,378319.193275701,36400.0
0c1883c3054442e9af9ad43b740f79d4,3361922.373815343,356200.0
0c19d7a80bb1410ab1f2a22b4bab1f53,2693397.141777474,274560.0
0c1d7c971dcf4ed6bf5180b705a81b25,1971718.891728628,184600.0
0c1f5f113a684aa99cc410323fb3d154,7613111.424841797,890760.0
0c31ca355fbd4aad90dcc696cb3eb464,7986697.255715368,907400.0
0c37f2420c5d405da6a1d5b309afd016,2563895.120083909,283400.0
0c413c978f054f12823901b37c4c93a7,2830366.982170456,293280.0
0c4c60f983544f64956f340547ccc1ee,331573.51177184813,33800.0
0c52f7759e404e549ff3f0b7dd31eb95,1928102.3269404185,189800.0
0c55b3c16ea9496d99924ca6a4b55936,3999374.328914554,384800.0
0c57fbdf841c40aea00e39af3089d8e5,9260173.641442612,911560.0
0c597ebc20ca49d394d2052ba2cc9f00,3308563.790715877,335400.0
0c5afedebcec45d0885777590ea143d6,4828633.584400982,548600.0
0c5cfbbc093c4fe5bffb7a5d99935b3e,12017713.209456075,1233960.0
0c617b5c2a024d408bb2dc2bbbcc5cf2,1428316.6660941152,145600.0
0c62abf8790c4b5ca4f9086fdab82605,3628207.920625365,366600.0
0c6ea625001541dc8186b66f1dfdefe2,2576647.78433961,283920.0
0c73acd496e243f8b904883f7ee6fb7a,9345151.621961173,917540.0
0c7549d8200e43bf95095ca0c5512c7b,749808.5926291966,70200.0
0c7a05ca88064677a14c66fbca24158f,2422151.6208632686,283400.0
0c7a9164c26649c3aa35b31451ccdbcb,491551.42424403445,55120.0
0c7c5df1e3914e369d9e517d2c14f16f,2921484.8799409596,327600.0
0c7e84a90c0d4484b634d9d53b5d3919,726746.8109675823,80080.0
0c7fef06729e4c228ec78cbfafaf3d48,3104901.8390636873,327600.0
0c85df6f151e4feeba91e7d3b03debf5,2956695.523480819,322400.0
0c8a04039c1f448886cd843ed272aa5d,1877919.8023238555,205400.0
0c8a35ae00cf48c697bf0d71668235c0,9485269.99387637,1034280.0
0c8defe82be44c65943ab05dcaad36e6,1749587.5442342998,184600.0
0c8eb3125e1f44d29eba87139f03987c,8193008.393921202,865800.0
0c8fc650c62846c4834fc49be093d239,1518143.2707821254,150800.0
0c9010d336a84aed8b25481f02813456,5638125.024136795,564720.0
0c9518ebd6ba46f6b20e4be65403b6e1,9429589.557850542,895960.0
0c968049019549cf934810a584a32aae,5203490.830160081,530400.0
0c9bbe9c658b437595f0d7b897d47f66,5856971.421109114,647400.0
0c9cde7ff08a493b9ce2e42ad64a9d2d,6938223.32458192,733200.0
0ca0a5b1d974419380995e0fb5c5cd0f,8274834.249257121,786240.0
0ca0b2d18ceb4c03906b13cd933a3422,675569.9879923232,65000.0
0cabeb4b339a4e039a5f087b35fbb921,2274706.242434626,229840.0
0cb0a576cc444406803f0a4b1d8bd4d1,1648443.1303084702,174200.0
0cb786f172a54352b92c1a24efaa2d65,1486253.9735831113,143000.0
0cb8be211ca54be58d9c65d0f0dec89b,960454.0786973359,96200.0
0cbc97db4c7e43538a1dfb2bfca9ea70,1879191.501121972,197600.0
0cbe60ebab7e484bb985e70b566b209c,3031860.875578119,301600.0
0cc9652fac8f49a087cbe213ec293eba,2866303.812929416,306800.0
0cd47fdc6aa348e898e89e031a335949,3802427.870037949,371800.0
0cd4cbcb530643d49bad6e6f235c31f8,3515769.178772455,329160.0
0cd6202ea19c4726b69d10f9328ddc25,6950548.738635679,704600.0
0cd6b0cb4dcc47ef94b40da603b96deb,4788860.280915984,535600.0
0cd9acbce48d4622b57e286e3d63d482,3726959.0765503305,354120.0
0cda4318d92c4969a0281663c68be2e9,1364417.8060180116,145600.0
0cda97ae64be439ea2c64d5dd415b75e,798326.9937276036,81380.0
0ce6f40dc50e44b6a5fdd562f3063b24,2165119.335330528,228800.0
0ce95c71d8424fb0ae9bf55396b9cd57,18492977.655742437,2099760.0
0cee69b62b7444fb85e211e15c400d79,1888107.021159859,179400.0
0cefcd136f374aaf9ae3823df18e3f25,1924470.198691267,215800.0
0cf5abf406c14c7bad93708603f59190,4352635.581768089,494520.0
0cf708c56cd9431596cb104d9f2020af,4392433.767240106,479700.0
0cfa6c51d7414b96b03d1b22c4cbbda7,5888717.243383177,689000.0
0cffb726fa6443d7a7d4a058c96b4a3c,3471073.2518257434,361400.0
0d02f246757149d0ae4e433da4492c84,224745.7501182136,23400.0
0d045c890e254a438c7df02180010951,2865857.4523509415,293800.0
0d062d6815ca49dab4fa9a11f7a7ea5a,3180948.190671737,361400.0
0d1de823e18949a9870e6b11b1d0c1d7,1032490.3562066461,104000.0
0d27ed11d45043a0aff1414c34439544,2875040.485462009,286000.0
0d361306e74d417cb161f7cb5f4ff9fb,528247.2128603886,52000.0
0d3b13305ddc483daa27b6a21356cc39,2477889.426502786,266760.0
0d454274a2b34e2793a4487c64b9949d,5388891.629852915,570960.0
0d48bc67c7594132b5d1c64a28e97e88,4892854.204986,533520.0
0d4df1c9773a40948e24e9d7b0222d65,2003303.9176738008,224640.0
0d535a9f87b24cdd807b2fff047c96d6,9414352.556115549,988000.0
0d68811736e843fd9853fd84653b6b00,6084794.934711586,647400.0
0d6a40e7c82a43579638fc87d4557a81,2098178.6997568132,208416.0
0d7b7952eab54c0c81cc6358b6c1350b,4630253.044808152,522600.0
0d7c45d65d6d4ee89ad83cb6ccbd5289,2732657.887407826,271440.0
0d845bb56d9c41da9e6a368a08e4aa8c,1575186.5123931859,172120.0
0d8b3354f27945b2b12141072ad05eba,3140986.07748026,312000.0
0d9b03879e11404fa9c98ced5280bf10,4727812.555100478,465400.0
0d9e86f9876d455da97657b612abd84d,913102.4401101664,93080.0
0d9ebb7a840048b5a9389f9ce30b1f01,690664.4652486256,78000.0
0da2aa4739da4f0580ccfd240c4401fd,902900.1782094941,92040.0
0db45d2fef6a41389f32684f9b355e5a,6134346.143583897,660400.0
0dbfcd185b6a47e78515e40c4a4f1d12,2706483.0034288233,268840.0
0dc9e6af945e4d618710ffa3bbc215d9,6365378.914967683,626600.0
0dca81a72d68425eb1aa8d912c59edde,4658494.674790645,455000.0
0dcec5e7ef3a4302a574b0612fb15d73,1231374.1442346906,117000.0
0dcff582d76f4992b11946955dd21876,3705971.635419195,377780.0
0dd0afa7c0974f7380f51f67bb8779b2,3665940.692775553,387400.0
0dd5d2956f7f44cd902047538284b064,4836528.214551765,494000.0
0dd5ecbe1f0e47b8bcb2777ea46b489f,1285043.060363545,130000.0
0ddce627c4124785830efd38e43c4732,188936.72765865605,21840.0
0de2bc0aa59241b1ae29ecfa865fe466,9100657.26489545,1020500.0
0df18a8d10c14466a879cd59d8320da1,1368193.4935941005,130000.0
0dfcd45158aa4663a1add1f25f997191,4412135.332097201,501280.0
0dfd8111405f4e9a926c0df5a0965ad9,1230219.5470131016,122200.0
0e1d3ec0ac144d1e861d25ac85364783,1045731.8448189058,106600.0
0e1fdf7b916546f7994528971a7ed1fa,8595394.22726086,940160.0
0e30137bb87344fe8f85ad6ee1fcc929,799742.6304605353,88400.0
0e367254f61c434bb373d248ea5602b2,7085845.097445364,748800.0
0e43e65824744e4e9d3399f674d95538,8578473.7279155,876200.0
0e4a4a2be48d4fb898736bd1fe8cf420,4595750.751885381,452400.0
0e4c2a5d51c44338bae94336cbffcccb,5842969.759881919,655200.0
0e5af2c12ee24852adc7d8b8e49a45d5,724180.7503809105,75400.0
0e5cfa6529954a44a026ed242e75d35d,7615968.042126289,865280.0
0e619944da1c46e8b778ec4a7fbe3cc4,2166113.7120399014,202800.0
0e62f5a97db34d36845d430f3814de7e,5191494.563785503,586300.0
0e6db381dd0f441aaf80a85c90ec5e2d,765958.4586475635,75400.0
0e7376848225468da776b67592fed4f6,1012463.1852596345,96200.0
0e8d0cbcdb8c4722802b578bd7c76f39,3775945.693962853,429000.0
0ea7aad96feb4a1391f1ba64789f1c5c,867192.2615571412,88400.0
0eb1bca745c64cf0b7c6a3f44598e6de,5382041.9860969465,548600.0
0ebdbf4a265342ceaa912c04c76a41d2,3423354.712808484,346320.0
0ec05b89a1404c57b654ad1333fd3780,6546987.9999513775,715000.0
0ec357cc0c0f493da6d8013584934116,299287.9349410711,33800.0
0ec625b95a564ef7b09d3717aaa5865a,2492379.8650649325,244920.0
0eca24920be74591b97d8798309d530f,794430.571433367,78000.0
0edeb0cf744145e799add55935fff8b9,6585079.566496549,719160.0
0ee0db73ddf54212954838b68a5a456b,0.0,0.0
0ee91ccb019b45cca8c1275156e5109a,2889512.254346326,284440.0
0eed0317dec94343bad5de6cd7d0ae67,7922156.409973773,875680.0
0f005397defb46138676c4aca9f4187d,3461655.3494414845,392600.0
0f09a8233a48495dae97096f8824a304,4296463.088635487,419640.0
0f0c040e49424a0ea37377b0bbe367b6,974212.4361079696,102440.0
0f12023d4f624e2c92e2f9c63f4ae0e9,3757638.0784769724,426920.0
0f16af9410934df7a45024fd28de09e2,299923.43705167866,28080.0
0f1d5c96895249ca97ad13e6196fe393,6883775.183057329,723840.0
0f223245489b41b1bb0e148a950e2145,8309742.318097548,847080.0
0f31b1ce9eca411dbe97924c0b239568,2721527.484357825,254800.0
0f4e639f163a4f4b9fdfd041a1988511,2661713.5289334627,261560.0
0f514dcfc8f147f4aa37a3cb9fec7fb2,8621970.907293104,1008800.0
0f5223b1697842fcbf8ae077e5d552f2,4292680.9725563545,426400.0
0f55fc4df0ae417e84a57717c3f23793,4626155.017308762,468000.0
0f58ae78ca994cbfba341db8163d929a,1888726.676410651,190840.0
0f61668b1e7a4e8b992cfa0bf81fcade,168138.1869424922,17680.0
0f64924e4cc049d99497767b36113e05,6615429.9712035535,751140.0
0f6553ac1e564a82bf043ed6d37c466b,956378.3751414263,102960.0
0f6aa3657cfc4ee7b2fccc40c17c2d91,10559741.272338592,1191840.0
0f710b7521fe457cb25a21f1c6ba7b43,1392901.60191317,136760.0
0f73fab14fae4556805eced8db2d1534,3133242.004969917,366600.0
0f82fc61c05844cdb8609225f068981b,2834683.584042345,301600.0
0f84648685b4432fb4215fb47699fe39,2984161.605946633,304200.0
0f87f99edbb44faaa8a59881a429f14a,6266326.200660981,595400.0
0f8e299d58e04cd28b7cb04cc9eb8439,2222485.751169001,231400.0
0f94714ad4524cb8b84aa903f1baeb55,305477.5747748579,28600.0
0f94d490c9974994afd1c04559954534,1990267.8306942019,201760.0
0f9894dad5454718a506beb72ef07943,1627001.415609997,160160.0
0f9b6aaaf4174b1e8f3ac59602685aaa,14399.175227530724,1560.0
0f9b8f93de454232a12031e536eb8ead,2928196.652725548,286000.0
0fa1ffbaeb38489e83a1f7ac8938a47b,25168822.43993871,2580240.0
0fa624e905fa4ce8958283e3e56461f6,629789.0921955202,72800.0
0fa9b0f38f0b460c98dfe83170db4f21,1369524.8002385031,140400.0
0fabf13b726b4c57b189b71a04a5e452,3003157.9521644665,340600.0
0fb3c6e099b9438491dccd4a9ac2c1f9,2611396.765323027,261560.0
0fb7d531f3dd44fd8de929768591eb04,1571628.067779798,154440.0
0fc0c70ec80c48539325f9a5b3483b7d,1530339.2851008375,156000.0
0fc3ce51b829485faffcca3cc2e17e18,10481418.584018454,1183000.0
0fc6b2fc2ba44076b441e9f81fe7459c,1574632.2438767478,166400.0
0fce11abe6e444708eb5e2762107d30f,1691272.3510097747,177840.0
0fdd63f191834c26bd771c907b57b5f1,1291154.5452893022,128440.0
0fe21e6e579042bbb06b3fe7c289c09e,734562.8568484021,74880.0
0feb1d56eb9a4f4bb90400ddc7ec9ddf,4054678.027982625,428480.0
0ff40b7a5a2e4ed988266cf0f5ded053,2282541.3337308383,234000.0
0ff4390cee0d441ebed8e5c0b0a588c1,1975834.7340789696,218400.0
0ffc7cb471bd4f5092ea13163f9e1f28,816088.5454947265,78520.0
1001030cc89e4d858595a4fd44380c1b,5958229.285750252,585000.0
1004383a2c0f433f883fc5d6a1eaa88f,628197.2154960518,62400.0
1004833147bc4d55b9d0baba69f5a947,4960241.328759049,488280.0
1007798275fb40a298793a96b1e6ac8b,3915840.976959766,384800.0
100f96bca1c8424d9e8289704b0c7794,2224865.1382151837,221000.0
10102303d8fa49cfa1c65c9160826c0f,2412747.920795605,263640.0
1014dc168b5b46b2ac786ff81d85b62f,6883994.486477569,683800.0
1015e167451c4332947357d43704ca1c,16959165.62978986,1914120.0
101f79de544f4e4cb88663fb64e0a353,5036689.822887546,494520.0
10285f6f93db413fbc634e99cda1a0a9,2709343.9290929087,289120.0
10310fe05fee4cffbacc4d9d83123dbd,537195.6757118888,58240.0
10325332b7204123afa6c37a140943a1,7031717.114062102,743080.0
1032e79a1a264d4fafba7ddc4fb0c26a,3289361.987228845,354120.0
1046def5e3844ce38e167f48d7b5fe53,6165092.87272895,577200.0
104f4d171fb949038a361b189d6ac9ca,3887896.406225464,364000.0
105151fa626040c38acb57a0b9cc5423,6184414.8370494,661960.0
105374ca639646d8906e036dfc8ac476,7155730.98922271,725400.0
105851c9ea9b457e9153e7ed0d6517fd,1446696.978149633,158080.0
105a958503674e1592c8b42cb0ab6d72,3627899.609545709,356200.0
107783408e5343ab897548bfd5121a07,7602363.276011007,863200.0
1077bb9d1dc0424da29dad9e6083b109,1883700.462509635,192400.0
107ff779be52420e9e1df56825fe4740,2574815.2895806613,275600.0
10843da84a7c4ddfa3eed183da8a1fb6,9947900.564640317,1130220.0
1089d3837b2b4cd687328291e7b4788f,1450395.3770221137,163800.0
108b8b7af07e4da28577ec59d83390f5,2764411.170851793,283400.0
108e32c206a541fcbbfe1ca310e05d88,22594876.435890518,2463760.0
1093f2b159bd4d89857d1d2464f5ac4d,432364.7923150869,41600.0
10a837f8d216465ea24e4ddeff63c6e6,1241380.9502219132,122200.0
10a9298dcf01457db3e2127460f94f8f,2721920.7514316975,283400.0
10aa5007fb3e4e8aae91f2b592103d7a,3640262.90595818,408200.0
10ab42118f784160be4c92af5256d5fa,11213414.485101806,1274000.0
10b7e5f5826e4dcfacd6ef5333c80736,519164.3668634249,52000.0
